,VehicleNo,TripId,RouteNo,Direction,Destination,Pattern,Latitude,Longitude,RecordedTime,RouteMap
174,18117,10803792,364,EAST,LANGLEY CTR,EB1,49.118217,-122.654783,10:02:31 am,{'Href': 'https://nb.translink.ca/geodata/364.kmz'}
175,18118,10804470,375,NORTH,GUILDFORD,NB2W,49.172267,-122.801117,10:02:33 am,{'Href': 'https://nb.translink.ca/geodata/375.kmz'}
176,18120,10799097,319,SOUTH,NEWTON EXCH,SB6,49.133883,-122.878333,10:01:59 am,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
177,18122,10803807,364,WEST,SCOTTSDALE,WB1,49.119083,-122.674717,10:02:22 am,{'Href': 'https://nb.translink.ca/geodata/364.kmz'}
178,18124,10800823,324,SOUTH,NEWTON EXCH,SB1,49.171933,-122.856867,10:02:06 am,{'Href': 'https://nb.translink.ca/geodata/324.kmz'}
179,18127,10799099,319,SOUTH,NEWTON EXCH,SB6,49.1934,-122.889467,10:01:52 am,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
180,18128,10826292,503,EAST,FRASER HWY EXP/ALDERGROVE,EB1,49.10935,-122.669917,10:01:35 am,{'Href': 'https://nb.translink.ca/geodata/503.kmz'}
181,18129,10798558,316,NORTH,SURREY CTRL STN,NB1L,49.137717,-122.888083,10:01:12 am,{'Href': 'https://nb.translink.ca/geodata/316.kmz'}
182,18132,10826766,502,EAST,LANGLEY CTR,EB7,49.1899,-122.847767,09:58:45 am,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
183,18133,10802324,341,SOUTH,NEWTON EXCH,SB1,49.142667,-122.8234,10:01:50 am,{'Href': 'https://nb.translink.ca/geodata/341.kmz'}
184,18134,10799098,319,SOUTH,NEWTON EXCH,SB6,49.137717,-122.887917,10:01:50 am,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
185,18141,10800537,323,NORTH,SURREY CTRL STN,NB1L,49.16695,-122.868033,10:01:53 am,{'Href': 'https://nb.translink.ca/geodata/323.kmz'}
186,18142,10810724,595,NORTH,MAPLE MEADOWS STN,NB1,49.161517,-122.659717,10:01:56 am,{'Href': 'https://nb.translink.ca/geodata/595.kmz'}
187,18144,10826369,503,WEST,FRASER HWY EXP/SURREY CTRL STN,WB1,49.059233,-122.470717,10:02:34 am,{'Href': 'https://nb.translink.ca/geodata/503.kmz'}
188,18149,10826902,502,WEST,SURREY CTRL STN,WB7,49.10575,-122.661217,10:02:25 am,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
189,18151,10798975,319,NORTH,SCOTT RD STN,NB1,49.173633,-122.890133,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
190,18152,10798442,314,WEST,SUNBURY,WB3,49.155967,-122.907433,10:01:59 am,{'Href': 'https://nb.translink.ca/geodata/314.kmz'}
191,18154,10798581,316,SOUTH,SCOTTSDALE,SB1A,49.168883,-122.901267,10:02:08 am,{'Href': 'https://nb.translink.ca/geodata/316.kmz'}
192,18155,10808734,501,NORTH,SURREY CTRL STN,NB1L,49.1691,-122.66555,10:02:06 am,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
193,18157,10826382,503,WEST,FRASER HWY EXP/SURREY CTRL STN,WB1,49.10555,-122.654233,10:01:59 am,{'Href': 'https://nb.translink.ca/geodata/503.kmz'}
194,18158,10799913,321,NORTH,SURREY CTRL STN,N8LD7,49.17995,-122.8454,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
195,18161,10801180,326,WEST,SURREY CTRL STN,WB1,49.1873,-122.789783,10:02:14 am,{'Href': 'https://nb.translink.ca/geodata/326.kmz'}
196,18164,10801001,325,NORTH,SURREY CTRL STN,NB1L,49.1775,-122.83445,10:01:07 am,{'Href': 'https://nb.translink.ca/geodata/325.kmz'}
197,18165,10798299,312,SOUTH,SCOTTSDALE,SB1,49.20465,-122.874917,09:59:07 am,{'Href': 'https://nb.translink.ca/geodata/312.kmz'}
198,18166,10804523,375,SOUTH,WHITE ROCK S.,SB1,49.02685,-122.7704,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/375.kmz'}
199,18168,10798962,319,NORTH,SCOTT RD STN,NB1,49.1339,-122.865067,10:02:11 am,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
200,18169,10826854,502,WEST,SURREY CTRL STN,WB7,49.148667,-122.757583,10:02:33 am,{'Href': 'https://nb.translink.ca/geodata/502.kmz'}
201,18170,10798968,319,NORTH,SCOTT RD STN,NB1,49.143133,-122.8903,10:01:32 am,{'Href': 'https://nb.translink.ca/geodata/319.kmz'}
202,18173,10801228,329,NORTH,SURREY CTRL STN,NB1L,49.177117,-122.860733,10:01:55 am,{'Href': 'https://nb.translink.ca/geodata/329.kmz'}
203,18175,10799958,321,NORTH,SURREY CTRL STN,N8LD7,49.108967,-122.8366,10:01:32 am,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
204,18185,10804484,375,NORTH,GUILDFORD,NB2W,49.05155,-122.801267,10:02:25 am,{'Href': 'https://nb.translink.ca/geodata/375.kmz'}
205,18189,10801479,335,WEST,SURREY CTRL STN,WB1N,49.133667,-122.801067,10:02:20 am,{'Href': 'https://nb.translink.ca/geodata/335.kmz'}
206,18190,10802471,342,EAST,LANGELY CTR,EB1,49.106117,-122.66005,10:02:30 am,{'Href': 'https://nb.translink.ca/geodata/342.kmz'}
207,18191,10798274,312,SOUTH,SCOTTSDALE,SB1,49.133817,-122.911017,10:02:09 am,{'Href': 'https://nb.translink.ca/geodata/312.kmz'}
208,18192,10799997,321,SOUTH,WHITE ROCK CTR,S9DB7,49.1431,-122.84575,10:02:10 am,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
209,18193,10799503,320,EAST,FLEETWOOD,EB3,49.188783,-122.848483,10:01:15 am,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
210,18194,10802517,342,WEST,NEWTON EXCH,WB1,49.112467,-122.823283,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/342.kmz'}
211,18199,10781152,110,WEST,METROTOWN STN,WB1,49.2474,-122.895267,10:01:36 am,{'Href': 'https://nb.translink.ca/geodata/110.kmz'}
212,18200,10807616,410,EAST,22ND ST STN,EB1,49.164433,-123.136467,10:01:04 am,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
213,18201,10780060,104,SOUTH,ANNACIS ISLAND,SB1,49.174767,-122.940067,10:02:32 am,{'Href': 'https://nb.translink.ca/geodata/104.kmz'}
214,18203,10802080,340,EAST,SCOTTSDALE,EB1,49.169917,-122.95285,10:01:42 am,{'Href': 'https://nb.translink.ca/geodata/340.kmz'}
215,18205,10807704,410,WEST,BRIGHOUSE STN,W1,49.201483,-122.94685,10:02:09 am,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
216,18301,10773632,041,WEST,UBC,WB1REG,49.232917,-123.065217,10:02:06 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
217,18305,10765034,009,WEST,ALMA,WB28A,49.263017,-123.105417,10:01:37 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
218,18306,10823032,050,NORTH,WATERFRONT STN,NB1,49.268917,-123.1408,10:02:22 am,{'Href': 'https://nb.translink.ca/geodata/050.kmz'}
219,18307,10771384,025,EAST,BRENTWOOD STN,EB1DT,49.248817,-123.018983,10:01:03 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
220,18311,10820572,002,WEST,MACDONALD - 16TH,WB2,49.2787,-123.129767,10:02:18 am,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
221,18313,10822922,015,SOUTH,CAMBIE,SB1,49.23115,-123.11645,10:02:28 am,{'Href': 'https://nb.translink.ca/geodata/015.kmz'}
222,18316,10771367,025,EAST,BRENTWOOD STN,EB1DT,49.250317,-123.150667,10:02:16 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
223,18317,10770201,022,EAST,KNIGHT,EB2,49.264667,-123.077617,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
224,18318,10771382,025,EAST,BRENTWOOD STN,EB1DT,49.248767,-123.100333,10:02:17 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
225,18320,10773546,041,WEST,UBC,WB1REG,49.233983,-123.126317,10:02:03 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
226,18326,10773477,041,EAST,JOYCE STN,EB1REG,49.244367,-123.232867,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
227,18328,10822862,015,NORTH,OLYMPIC VILLAGE STN,NB1,49.209283,-123.116217,09:57:53 am,{'Href': 'https://nb.translink.ca/geodata/015.kmz'}
228,18331,10776018,084,EAST,VCC-CLARK STN,EB1,49.268033,-123.14765,10:01:07 am,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
229,18332,10823115,050,SOUTH,S. FALSE CREEK VIA GRANVILLE ISL.,SB1,49.2695,-123.13805,10:02:31 am,{'Href': 'https://nb.translink.ca/geodata/050.kmz'}
230,18333,10766391,014,WEST,U B C,WBOBU,49.2636,-123.140033,10:02:13 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
231,18336,10773000,033,WEST,U B C,WB1,49.240567,-123.105283,10:02:10 am,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
232,18337,10823114,050,SOUTH,S. FALSE CREEK VIA GRANVILLE ISL.,SB1,49.284167,-123.108,10:01:02 am,{'Href': 'https://nb.translink.ca/geodata/050.kmz'}
233,18338,10773403,041,EAST,JOYCE STN,EB21,49.232933,-123.0424,10:02:17 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
234,18339,10776050,084,WEST,UBC,WB1,49.268133,-123.1539,10:02:25 am,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
235,18340,10771441,025,WEST,UBC,WB1DT,49.26635,-123.001733,09:57:53 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
236,18341,10773559,041,WEST,TO CROWN,WB23,49.235,-123.0351,10:02:07 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
237,18343,10821322,005,EAST,DOWNTOWN,EB1,49.286767,-123.128167,10:01:37 am,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
238,18344,10771443,025,WEST,UBC,WB1DT,49.248967,-123.023517,10:02:27 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
239,18347,10767371,016,EAST,29TH AVE STN,EB1,49.275817,-123.044117,10:02:02 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
240,18348,10764125,008,EAST,FRASER,EB1,49.22515,-123.090733,10:00:37 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
241,18349,10820477,002,EAST,DOWNTOWN,EB2,49.270467,-123.168183,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
242,18350,10771445,025,WEST,UBC,WB1DT,49.248667,-123.090783,10:01:56 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
243,18352,10822863,015,NORTH,OLYMPIC VILLAGE STN,NB1,49.253367,-123.115217,10:02:03 am,{'Href': 'https://nb.translink.ca/geodata/015.kmz'}
244,18357,10820519,002,EAST,DOWNTOWN,EB2,49.257633,-123.171717,09:59:48 am,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
245,18360,10773556,041,WEST,UBC,WB1REG,49.234767,-123.193333,10:01:22 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
246,18361,10765802,010,SOUTH,GRANVILLE,SB1,49.2154,-123.140283,10:02:27 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
247,18364,10768607,019,EAST,METROTOWN STN,EB1,49.229317,-123.00585,10:01:17 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
248,18366,10820631,002,WEST,MACDONALD,WB1,49.286933,-123.12125,10:01:27 am,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
249,18370,10820515,002,EAST,DOWNTOWN,EB1,49.272467,-123.146867,10:01:21 am,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
250,18371,10770203,022,EAST,KNIGHT,EB2,49.281783,-123.110417,10:02:14 am,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
251,18373,10773539,041,WEST,TO CROWN,WB23,49.232933,-123.091533,10:01:42 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
252,18374,10773378,041,EAST,JOYCE STN,EB21,49.232817,-123.080467,10:01:58 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
253,18376,10764861,009,EAST,BOUNDARY,EB4OB,49.263333,-123.122783,10:02:23 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
254,18377,10770242,022,WEST,DOWNTOWN,WB2,49.216817,-123.07705,10:02:30 am,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
255,18381,10772982,033,WEST,U B C,WB1,49.244333,-123.04555,09:57:45 am,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
256,18383,10772964,033,EAST,29TH AVE STN,EB1,49.246583,-123.115717,10:01:22 am,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
257,18385,10771447,025,WEST,UBC,WB1DT,49.258017,-123.186683,10:02:02 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
258,18386,10773402,041,EAST,JOYCE STN,EB21,49.234717,-123.169617,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
259,18387,10771381,025,EAST,BRENTWOOD STN,EB1DT,49.258033,-123.197417,10:02:12 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
260,18388,10773396,041,EAST,JOYCE STN,EB1REG,49.232617,-123.069317,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
261,18391,10763584,007,EAST,NANAIMO STN,EB1,49.268517,-123.178967,10:02:10 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
262,18392,10768014,017,WEST,DOWNTOWN,WB1,49.2077,-123.130283,10:01:59 am,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
263,18393,10771444,025,WEST,UBC,WB1DT,49.24225,-123.058933,10:02:06 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
264,18395,10764922,009,EAST,BOUNDARY,EB1BDY,49.2636,-123.139467,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
265,18396,10820476,002,EAST,DOWNTOWN,EB1,49.256967,-123.168267,10:02:23 am,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
266,18398,10767457,016,WEST,ARBUTUS,WB5,49.254717,-123.04425,10:02:27 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
267,18402,10772967,033,EAST,29TH AVE STN,EB1,49.257633,-123.170933,10:02:12 am,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
268,18454,10802885,351,SOUTH,CRESCENT BEACH,SB1,49.055467,-122.8844,10:02:34 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
269,18457,10797973,301,WEST,BRIGHOUSE STN,WB2N,49.133733,-122.856333,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
270,18460,10811003,601,SOUTH,SOUTH DELTA,SB1,49.067867,-123.07765,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
271,18469,10802831,351,NORTH,BRIDGEPORT STN,NB1WR,49.091383,-122.958717,10:01:59 am,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
272,18501,11153130,214,WEST,PHIBBS EXCH,W2C,49.326517,-122.99555,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/214.kmz'}
273,18502,11153156,215,EAST,INDIAN RIVER,EB1,49.305,-123.028417,10:01:27 am,{'Href': 'https://nb.translink.ca/geodata/215.kmz'}
274,18503,11153346,251,WEST,QUEENS,WB1NEW,49.3393,-123.18875,10:02:22 am,{'Href': 'https://nb.translink.ca/geodata/251.kmz'}
275,18505,11153312,256,SOUTH,PARK ROYAL,SB1,49.326917,-123.139067,10:01:32 am,{'Href': 'https://nb.translink.ca/geodata/256.kmz'}
276,18509,11153214,227,NORTH,LYNN VALLEY CTR VIA LYNN CANYON PARK,NB1,49.338283,-123.035883,10:01:23 am,{'Href': 'https://nb.translink.ca/geodata/227.kmz'}
277,18518,10781662,116,EAST,EDMONDS STN,EB1,49.224133,-123.000067,10:01:48 am,{'Href': 'https://nb.translink.ca/geodata/116.kmz'}
278,18521,10784090,132,SOUTH,HASTINGS AT GILMORE,SB1,49.281033,-123.010533,10:02:08 am,{'Href': 'https://nb.translink.ca/geodata/132.kmz'}
279,18523,10780204,105,EAST,UPTOWN,EB1,49.211483,-122.92345,10:00:50 am,{'Href': 'https://nb.translink.ca/geodata/105.kmz'}
280,19001,10797474,257,EAST,VANCOUVER,E1,49.374167,-123.272867,09:52:10 am,{'Href': 'https://nb.translink.ca/geodata/257.kmz'}
281,19004,10778350,099,WEST,UBC B-LINE,W1,49.263333,-123.068833,10:00:57 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
282,19006,10776484,095,EAST,SFU B-LINE,E1,49.28515,-123.1199,10:02:28 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
283,19009,10778277,099,EAST,COMM'L-BDWAY STN,E1,49.263983,-123.163467,10:02:11 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
284,19013,10797513,257,WEST,HORSESHOE BAY,W1,49.285133,-123.122083,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/257.kmz'}
285,19016,10778351,099,WEST,UBC B-LINE,W1,49.263233,-123.068583,09:54:07 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
286,19021,10778352,099,WEST,UBC B-LINE,W8TL,49.262433,-123.06875,10:02:20 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
287,19027,10797443,257,EAST,VANCOUVER,E1,49.326817,-123.1408,10:02:23 am,{'Href': 'https://nb.translink.ca/geodata/257.kmz'}
288,19028,10778280,099,EAST,COMM'L-BDWAY STN,E1,49.263667,-123.231783,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
289,19029,10776644,095,WEST,BURRARD STN B-LINE,W1,49.28105,-122.996333,10:02:11 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
290,19030,10776487,095,EAST,SFU B-LINE,E1,49.273967,-122.9261,10:02:13 am,{'Href': 'https://nb.translink.ca/geodata/095.kmz'}
291,19032,10778120,099,EAST,COMM'L-BDWAY STN,E1,49.263133,-123.11115,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
292,19034,10785497,145,NORTH,SFU,NB1,49.267183,-122.899833,10:02:16 am,{'Href': 'https://nb.translink.ca/geodata/145.kmz'}
293,19037,10785556,145,SOUTH,PRODUCTION STN,SB1,49.281,-122.929017,10:02:24 am,{'Href': 'https://nb.translink.ca/geodata/145.kmz'}
294,19038,10778354,099,WEST,UBC B-LINE,W1,49.264233,-123.1762,10:02:29 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
295,19040,10797519,257,WEST,HORSESHOE BAY,W1,49.280833,-123.112033,09:59:18 am,{'Href': 'https://nb.translink.ca/geodata/257.kmz'}
296,19042,10778356,099,WEST,UBC B-LINE,W1,49.266517,-123.245067,10:02:24 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
297,19044,10778307,099,WEST,UBC B-LINE,W8TL,49.263417,-123.125283,10:02:19 am,{'Href': 'https://nb.translink.ca/geodata/099.kmz'}
298,19101,10798255,312,NORTH,SCOTT RD STN,NB1,49.136283,-122.890417,10:01:43 am,{'Href': 'https://nb.translink.ca/geodata/312.kmz'}
299,19103,10808777,501,SOUTH,LANGLEY CTR,SB1,49.188833,-122.84935,10:01:26 am,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
300,19105,10798573,316,SOUTH,SCOTTSDALE,SB1A,49.188833,-122.849317,10:00:56 am,{'Href': 'https://nb.translink.ca/geodata/316.kmz'}
301,19110,10826368,503,WEST,FRASER HWY EXP/SURREY CTRL STN,WB1,49.182967,-122.84515,10:01:34 am,{'Href': 'https://nb.translink.ca/geodata/503.kmz'}
302,19111,10802472,342,EAST,LANGELY CTR,EB1,49.111133,-122.800917,10:01:36 am,{'Href': 'https://nb.translink.ca/geodata/342.kmz'}
303,19112,10801429,335,EAST,NEWTON  EXCH,EB1N,49.1542,-122.801467,10:02:34 am,{'Href': 'https://nb.translink.ca/geodata/335.kmz'}
304,19113,10799500,320,EAST,LANGLEY CTR,EB1,49.113733,-122.679883,10:01:26 am,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
305,19128,10799957,321,NORTH,SURREY CTRL STN,N8LD7,49.03705,-122.8011,10:02:18 am,{'Href': 'https://nb.translink.ca/geodata/321.kmz'}
306,19129,10808733,501,NORTH,SURREY CTRL STN,NB1L,49.106383,-122.65415,10:01:42 am,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
307,19133,10782624,123,WEST,BRENTWOOD STN,WB1,49.244517,-122.972867,10:02:20 am,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
308,19135,10868942,100,EAST,22ND ST STN,EB1,49.21085,-123.09765,10:02:27 am,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
309,19402,10811898,620,NORTH,BRIDGEPORT STN VIA LADNER EXCH,NB1,49.015133,-123.117717,10:02:22 am,{'Href': 'https://nb.translink.ca/geodata/620.kmz'}
310,19403,10797955,301,WEST,BRIGHOUSE STN,WB2N,49.141383,-122.890283,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
311,19404,10797921,301,EAST,NEWTON EXCH,EB2N,0.0,0.0,10:01:50 am,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
312,19503,10770846,023,WEST,BEACH,WB1,49.273833,-123.121883,10:02:29 am,{'Href': 'https://nb.translink.ca/geodata/023.kmz'}
313,2102,10767413,016,EAST,29TH AVE STN,EB1,49.284433,-123.1125,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
314,2104,10761642,004,WEST,UBC,WB1,49.278833,-123.123667,10:01:47 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
315,2107,10821470,005,WEST,ROBSON,WB1,49.285867,-123.116367,10:00:42 am,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
316,2108,10821628,006,EAST,DOWNTOWN,EB1,49.2766,-123.11735,10:02:13 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
317,2109,10768608,019,EAST,METROTOWN STN,EB1,49.270467,-123.100833,10:01:54 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
318,2116,10761603,004,WEST,UBC,WB1,49.283167,-123.098517,10:02:27 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
319,2120,10765055,009,WEST,ALMA,WB1A,49.265417,-123.02495,09:57:07 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
320,2122,10763639,007,WEST,DUNBAR,WB1,49.284683,-123.066167,10:02:31 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
321,2123,10768724,019,WEST,STANLEY PARK,WB1,49.284633,-123.1148,10:02:23 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
322,2125,10763650,007,WEST,DUNBAR,WB1,49.28275,-123.1119,10:02:20 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
323,2128,10768669,019,WEST,STANLEY PARK,WB1,49.226,-123.00305,10:01:41 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
324,2129,10768674,019,WEST,STANLEY PARK,WB1,49.248917,-123.073283,10:01:09 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
325,2132,10766472,014,WEST,U B C,WB1,49.264083,-123.169233,10:01:18 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
326,2135,10763643,007,WEST,DUNBAR,WB1,49.25565,-123.056617,10:02:01 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
327,2137,10767375,016,EAST,29TH AVE STN,EB1,49.236967,-123.155483,10:02:18 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
328,2141,10765127,009,WEST,ALMA,WB28A,49.2629,-123.067683,09:56:54 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
329,2151,10763662,007,WEST,DUNBAR,WB1,49.25995,-123.184167,10:01:55 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
330,2153,10768013,017,WEST,DOWNTOWN,WB1,49.241967,-123.1278,10:01:31 am,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
331,2156,10767439,016,WEST,ARBUTUS,WB1,49.281433,-123.101867,10:01:51 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
332,2157,10821426,005,WEST,ROBSON,WB1,49.280233,-123.111917,09:58:32 am,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
333,2158,10768639,019,EAST,METROTOWN STN,EB1,49.300583,-123.133983,10:01:17 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
334,2161,10821378,005,EAST,DOWNTOWN,EB1,49.284917,-123.115267,10:02:18 am,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
335,2164,10821349,005,EAST,DOWNTOWN,EB1,49.2882,-123.140417,10:01:21 am,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
336,2165,10821438,005,WEST,ROBSON,WB1,49.289767,-123.138017,10:02:08 am,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
337,2166,10767927,017,EAST,OAK,EB1,49.210567,-123.130183,10:01:54 am,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
338,2167,10767444,016,WEST,ARBUTUS,WB1,49.256833,-123.1529,10:02:29 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
339,2168,10821750,006,WEST,DAVIE,WB1,0.0,0.0,10:01:51 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
340,2169,10764876,009,EAST,BOUNDARY,EB1BDY,49.262317,-123.068967,10:02:06 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
341,2170,10821678,006,WEST,DAVIE,WB1,49.280883,-123.110967,10:00:20 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
342,2172,10766473,014,WEST,U B C,WB1,49.271083,-123.135467,10:02:31 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
343,2173,10761577,004,EAST,POWELL,EB1,49.288717,-123.053233,10:02:28 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
344,2174,10761563,004,EAST,POWELL,EB1,49.268633,-123.192817,10:02:31 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
345,2177,10763594,007,WEST,DUNBAR,WB1,49.238233,-123.18535,10:02:27 am,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
346,2182,10768665,019,WEST,STANLEY PARK,WB1,49.2648,-123.1008,10:02:26 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
347,2183,10765015,009,WEST,ALMA,WB1A,49.262417,-123.080833,10:01:58 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
348,2184,10821626,006,EAST,DOWNTOWN,EB1,49.282617,-123.1346,10:02:19 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
349,2186,10766350,014,EAST,HASTINGS,EB1,49.263783,-123.205183,10:02:31 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
350,2187,10766346,014,EAST,HASTINGS,EB1,49.281133,-123.029483,10:01:55 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
351,2189,10766348,014,EAST,HASTINGS,EB1,49.2843,-123.1123,10:01:51 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
